Sport,Start Time,Weekofsy,Level,Key,Game Type,State Code,Away School,Home School,New Subs,Distance Between Schools,hour,day_of_week,month,year,day_of_year,is_friday,is_weekend,is_evening,is_primetime,home_school_hist_avg,away_school_hist_avg,matchup,is_repeat_matchup,State_Group
Football,8/29/2025 20:00,4,Varsity,gam56272eb91d,regular season,MT,fairfield-high-school-fairfield-mt,lincoln-county-high-school-eureka-mt,12,166.5400143,20,4,8,2025,241,1,0,1,1,7.307692308,7.25,lincoln-county-high-school-eureka-mt_vs_fairfield-high-school-fairfield-mt,1,Other
Football,8/29/2025 20:00,4,Varsity,gamd6ad1823c9,regular season,MT,chesterjoplininverness-high-school-chester-mt,hot-springs-high-school-hot-springs-mt,14,181.7797233,20,4,8,2025,241,1,0,1,1,2.777777778,2.166666667,hot-springs-high-school-hot-springs-mt_vs_chesterjoplininverness-high-school-chester-mt,0,Other
Football,8/29/2025 20:00,4,Varsity,gamde4f7cd49c,regular season,AL,isabella-high-school-maplesville-al,maplesville-high-school-maplesville-al,18,5.643748677,20,4,8,2025,241,1,0,1,1,9.75,8,maplesville-high-school-maplesville-al_vs_isabella-high-school-maplesville-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam4712df457e,regular season,AL,marbury-high-school-marbury-al,bayside-academy-daphne-al,14,167.8202757,20,4,8,2025,241,1,0,1,1,4.833333333,6.333333333,bayside-academy-daphne-al_vs_marbury-high-school-marbury-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gam7630cf4d6d,regular season,TX,gainesville-gainesville-tx,paradise-high-school-paradise-tx,19,46.50036033,20,4,8,2025,241,1,0,1,1,8.666666667,9.333333333,paradise-high-school-paradise-tx_vs_gainesville-gainesville-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gamdce82ebc2b,regular season,IL,tremont-high-school-tremont-il,gibson-citymelvinsibley-high-school-gibson-city-il,18,59.59185503,20,4,8,2025,241,1,0,1,1,7.909090909,4,gibson-citymelvinsibley-high-school-gibson-city-il_vs_tremont-high-school-tremont-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gam71203df770,regular season,IL,lenawinslow-high-school-lena-il,forreston-high-school-forreston-il,38,21.37014075,20,4,8,2025,241,1,0,1,1,9.307692308,14.22222222,forreston-high-school-forreston-il_vs_lenawinslow-high-school-lena-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam003c9417c9,regular season,AL,presbyterian-christian-school-hattiesburg-ms,mobile-christian-school-mobile-al,5,84.43102577,20,4,8,2025,241,1,0,1,1,9.142857143,3.5,mobile-christian-school-mobile-al_vs_presbyterian-christian-school-hattiesburg-ms,0,AL
Football,8/29/2025 20:00,4,Varsity,gam5ef675cd65,regular season,IL,bushnellprairie-city-high-school-bushnell-il,polo-high-school-polo-il,10,110.1382339,20,4,8,2025,241,1,0,1,1,5.909090909,2.333333333,polo-high-school-polo-il_vs_bushnellprairie-city-high-school-bushnell-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gamd12058d6f5,regular season,IA,colonesco-high-school-colo-ia,belle-plaine-high-school-belle-plaine-ia,,54.50889608,20,4,8,2025,241,1,0,1,1,2.571428571,3,belle-plaine-high-school-belle-plaine-ia_vs_colonesco-high-school-colo-ia,0,Other
Football,8/29/2025 20:00,4,Varsity,gamf9d56fa973,regular season,IL,oakwood-high-school-fithian-il,momence-high-school-momence-il,9,73.00605634,20,4,8,2025,241,1,0,1,1,4.888888889,3.333333333,momence-high-school-momence-il_vs_oakwood-high-school-fithian-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam6bcad101c5,regular season,TX,burkburnett-high-school-burkburnett-tx,vernon-high-school-vernon-tx,17,42.62016693,20,4,8,2025,241,1,0,1,1,10.875,5.5,vernon-high-school-vernon-tx_vs_burkburnett-high-school-burkburnett-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam12c7946cd8,regular season,TN,houston-co-high-school-erin-tn,lewis-co-high-school-hohenwald-tn,11,55.69168071,20,4,8,2025,241,1,0,1,1,4.833333333,2.714285714,lewis-co-high-school-hohenwald-tn_vs_houston-co-high-school-erin-tn,0,TN
Football,8/29/2025 20:00,4,Varsity,gam74b06f8eae,regular season,IL,guilford-high-school-rockford-il,belvidere-north-high-school-belvidere-il,32,7.419533311,20,4,8,2025,241,1,0,1,1,7.769230769,3.1,belvidere-north-high-school-belvidere-il_vs_guilford-high-school-rockford-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam47df6f14ae,regular season,IL,central-high-school-breese-breese-il,effingham-high-school-effingham-il,31,64.40095157,20,4,8,2025,241,1,0,1,1,10.3125,14.58333333,effingham-high-school-effingham-il_vs_central-high-school-breese-breese-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gam1898753e85,regular season,IL,york-high-school-elmhurst-il,glenbrook-south-high-school-glenview-il,13,14.51557251,20,4,8,2025,241,1,0,1,1,10.625,10.71428571,glenbrook-south-high-school-glenview-il_vs_york-high-school-elmhurst-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gamdf5054fcb3,regular season,IL,manteno-high-school-manteno-il,sandwich-high-school-sandwich-il,4,48.12969325,20,4,8,2025,241,1,0,1,1,5.555555556,3.5,sandwich-high-school-sandwich-il_vs_manteno-high-school-manteno-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam05ceec9bec,regular season,TX,wylie-high-school-wylie-tx,j-j-pearce-high-school-richardson-tx,24,13.61914348,20,4,8,2025,241,1,0,1,1,7.055555556,10.75,j-j-pearce-high-school-richardson-tx_vs_wylie-high-school-wylie-tx,1,TX
Football,8/29/2025 20:00,4,Varsity,gam6aff8e8715,regular season,ID,bonneville-high-school-idaho-falls-id,bishop-kelly-high-school-boise-id,29,215.3157057,20,4,8,2025,241,1,0,1,1,11,8,bishop-kelly-high-school-boise-id_vs_bonneville-high-school-idaho-falls-id,0,Other
Football,8/29/2025 20:00,4,Varsity,gam576fc78665,regular season,TX,hale-center-high-school-hale-center-tx,ropes-high-school-ropesville-tx,7,47.58643479,20,4,8,2025,241,1,0,1,1,4.8,2.666666667,ropes-high-school-ropesville-tx_vs_hale-center-high-school-hale-center-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam895ac26729,regular season,KY,christian-academy-of-louisville-english-station-campus-louisville-ky,owensboro-high-school-owensboro-ky,35,93.48733473,20,4,8,2025,241,1,0,1,1,16.25,,owensboro-high-school-owensboro-ky_vs_christian-academy-of-louisville-english-station-campus-louisville-ky,0,Other
Football,8/29/2025 20:00,4,Varsity,gamaefc94784d,regular season,TX,arlington-heights-high-school-fortworth-tx,everman-high-school-everman-tx,5,9.59942477,20,4,8,2025,241,1,0,1,1,12.36363636,4.5,everman-high-school-everman-tx_vs_arlington-heights-high-school-fortworth-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,game7aa87f534,regular season,TX,wylie-high-school-wylie-tx,j-j-pearce-high-school-richardson-tx,5,13.61914348,20,4,8,2025,241,1,0,1,1,7.947368421,13.4,j-j-pearce-high-school-richardson-tx_vs_wylie-high-school-wylie-tx,1,TX
Football,8/29/2025 20:00,4,Varsity,gam79d65daefb,regular season,WI,kenosha-indian-trail-academy-charter-school-kenosha-wi,middleton-high-school-middleton-wi,2,89.38898616,20,4,8,2025,241,1,0,1,1,7.8,8,middleton-high-school-middleton-wi_vs_kenosha-indian-trail-academy-charter-school-kenosha-wi,0,Other
Football,8/29/2025 20:00,4,Varsity,gam27bd3825c0,regular season,TN,decatur-co-riverside-high-school-decaturville-tn,lexington-high-school-lexington-tn,6,15.40201066,20,4,8,2025,241,1,0,1,1,2.818181818,7.2,lexington-high-school-lexington-tn_vs_decatur-co-riverside-high-school-decaturville-tn,1,TN
Football,8/29/2025 20:00,4,Varsity,gama64a057027,regular season,IL,fulton-high-school-fulton-il,pearl-city-high-school-pearl-city-il,1,32.36555356,20,4,8,2025,241,1,0,1,1,4.5,12.5,pearl-city-high-school-pearl-city-il_vs_fulton-high-school-fulton-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam8a13d93f66,regular season,AL,lanett-high-school-lanett-al,beulah-high-school-valley-al,1,10.09208525,20,4,8,2025,241,1,0,1,1,6.8,6.142857143,beulah-high-school-valley-al_vs_lanett-high-school-lanett-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam507a229f9b,regular season,TX,cypress-fairbanks-high-school-cypress-tx,klein-cain-high-school-houston-tx,26,6.980270918,20,4,8,2025,241,1,0,1,1,9.888888889,5.357142857,klein-cain-high-school-houston-tx_vs_cypress-fairbanks-high-school-cypress-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam633ebb91ee,regular season,AL,plainview-high-school-sheridan-lake-al,westminster-christian-academy-huntsville-al,17,897.93045,20,4,8,2025,241,1,0,1,1,7.846153846,11,westminster-christian-academy-huntsville-al_vs_plainview-high-school-sheridan-lake-al,0,AL
Football,8/29/2025 20:00,4,Varsity,game5e71b7c41,regular season,MS,southaven-high-school-southaven-ms,winona-hs-winona-ms,13,103.9641686,20,4,8,2025,241,1,0,1,1,16.13333333,6,winona-hs-winona-ms_vs_southaven-high-school-southaven-ms,0,Other
Football,8/29/2025 20:00,4,Varsity,gam10bb961693,regular season,AL,ramsay-high-school-birmingham-al,claychalkville-high-school-pinson-al,9,17.72797747,20,4,8,2025,241,1,0,1,1,12.07692308,18.57142857,claychalkville-high-school-pinson-al_vs_ramsay-high-school-birmingham-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gam5e2b29eb85,regular season,AL,ramsay-high-school-birmingham-al,claychalkville-high-school-pinson-al,3,17.72797747,20,4,8,2025,241,1,0,1,1,11.85714286,17.93333333,claychalkville-high-school-pinson-al_vs_ramsay-high-school-birmingham-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam7055171b78,regular season,AL,montgomery-academy-montgomery-al,saint-james-school-montgomery-al,14,3.254546762,20,4,8,2025,241,1,0,1,1,10.25,10,saint-james-school-montgomery-al_vs_montgomery-academy-montgomery-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam0a5ca5eea1,regular season,WY,powell-high-school-powell-wy,riverton-high-school-riverton-wy,5,120.6027273,20,4,8,2025,241,1,0,1,1,4.5,5.166666667,riverton-high-school-riverton-wy_vs_powell-high-school-powell-wy,0,Other
Football,8/29/2025 20:00,4,Varsity,gam85d3a25176,regular season,TN,columbia-academy-columbia-tn,battle-ground-academy-franklin-tn,8,24.10095987,20,4,8,2025,241,1,0,1,1,,4.571428571,battle-ground-academy-franklin-tn_vs_columbia-academy-columbia-tn,1,TN
Football,8/29/2025 20:00,4,Varsity,gam2d0cb44e6b,regular season,AL,saraland-high-school-saraland-al,blount-high-school-eight-mile-al,12,4.809114078,20,4,8,2025,241,1,0,1,1,15.42857143,63.64,blount-high-school-eight-mile-al_vs_saraland-high-school-saraland-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam776a171f17,regular season,IL,wauconda-high-school-wauconda-il,hinsdale-south-high-school-darien-il,5,36.8823145,20,4,8,2025,241,1,0,1,1,2.875,4.833333333,hinsdale-south-high-school-darien-il_vs_wauconda-high-school-wauconda-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam9dc963c02b,regular season,IL,central-high-school-burlington-burlington-il,crystal-lake-south-high-school-crystal-lake-il,8,15.25839776,20,4,8,2025,241,1,0,1,1,6.555555556,9,crystal-lake-south-high-school-crystal-lake-il_vs_central-high-school-burlington-burlington-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gam50b159b4af,regular season,TN,fulton-county-high-school-hickman-ky,south-fulton-high-school-south-fulton-tn,7,15.13742273,20,4,8,2025,241,1,0,1,1,4.25,2,south-fulton-high-school-south-fulton-tn_vs_fulton-county-high-school-hickman-ky,1,TN
Football,8/29/2025 20:00,4,Varsity,gam3c3abc570d,regular season,TX,poetry-community-christian-school-terrell-tx,azle-christian-high-school-azle-tx,3,77.2965113,20,4,8,2025,241,1,0,1,1,7.6,,azle-christian-high-school-azle-tx_vs_poetry-community-christian-school-terrell-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam0e94d9ba34,regular season,SD,webster-high-school-webster-sd,mccook-central-high-school-salem-sd,,111.1753488,20,4,8,2025,241,1,0,1,1,1,1,mccook-central-high-school-salem-sd_vs_webster-high-school-webster-sd,0,Other
Football,8/29/2025 20:00,4,Varsity,gam6c82850a70,regular season,TN,lake-co-high-school-tiptonville-tn,st-benedict-at-auburndale-cordova-tn,4,84.11380214,20,4,8,2025,241,1,0,1,1,4.5,3.4,st-benedict-at-auburndale-cordova-tn_vs_lake-co-high-school-tiptonville-tn,0,TN
Football,8/29/2025 20:00,4,Varsity,gam51f96c81fc,regular season,WA,lynden-high-school-lynden-wa,ferndale-high-school-ferndale-wa,19,10.19520016,20,4,8,2025,241,1,0,1,1,26,23.22222222,ferndale-high-school-ferndale-wa_vs_lynden-high-school-lynden-wa,1,WA
Football,8/29/2025 20:00,4,Varsity,gam88ebf528f5,regular season,WI,racine-saint-catherines-high-school-racine-wi,milwaukee-academy-of-science-high-school-milwaukee-wi,3,23.70421464,20,4,8,2025,241,1,0,1,1,,4.4,milwaukee-academy-of-science-high-school-milwaukee-wi_vs_racine-saint-catherines-high-school-racine-wi,0,Other
Football,8/29/2025 20:00,4,Varsity,gam4b20cb04ea,regular season,IL,monticello-high-school-monticello-il,illinois-valley-central-high-school-chillicothe-il,10,78.74655829,20,4,8,2025,241,1,0,1,1,7.75,6.15,illinois-valley-central-high-school-chillicothe-il_vs_monticello-high-school-monticello-il,1,IL
Football,8/29/2025 20:00,4,Varsity,gamfbe20861ff,regular season,AL,american-christian-academy-tuscaloosa-al,northridge-high-school-tuscaloosa-al,5,3.328005909,20,4,8,2025,241,1,0,1,1,9.24,8.96,northridge-high-school-tuscaloosa-al_vs_american-christian-academy-tuscaloosa-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam412114eb46,regular season,MS,lumberton-hs-lumberton-ms,purvis-high-school-purvis-ms,10,10.0712529,20,4,8,2025,241,1,0,1,1,6.705882353,21,purvis-high-school-purvis-ms_vs_lumberton-hs-lumberton-ms,1,Other
Football,8/29/2025 20:00,4,Varsity,game18936ec2a,regular season,TX,clear-lake-high-school-houston-tx,angleton-high-school-angleton-tx,48,32.15488484,20,4,8,2025,241,1,0,1,1,24.46666667,10.77777778,angleton-high-school-angleton-tx_vs_clear-lake-high-school-houston-tx,1,TX
Football,8/29/2025 20:00,4,Varsity,gam3bf3ce7c2d,regular season,AL,pine-forest-hs-pensacola-fl,daphne-high-school-daphne-al,20,35.41111633,20,4,8,2025,241,1,0,1,1,12.3,7,daphne-high-school-daphne-al_vs_pine-forest-hs-pensacola-fl,0,AL
Football,8/29/2025 20:00,4,Varsity,gamefea7ce3e4,regular season,AL,hoover-high-school-hoover-al,spain-park-high-school-hoover-al,26,7.154548566,20,4,8,2025,241,1,0,1,1,13.76,29,spain-park-high-school-hoover-al_vs_hoover-high-school-hoover-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam142b5618e5,regular season,AL,hoover-high-school-hoover-al,spain-park-high-school-hoover-al,17,7.154548566,20,4,8,2025,241,1,0,1,1,14.23076923,28.89285714,spain-park-high-school-hoover-al_vs_hoover-high-school-hoover-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gamae2c3263de,regular season,AL,hoover-high-school-hoover-al,spain-park-high-school-hoover-al,32,7.154548566,20,4,8,2025,241,1,0,1,1,14.33333333,28.48275862,spain-park-high-school-hoover-al_vs_hoover-high-school-hoover-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gam1d504166bb,regular season,IL,oswego-high-school-oswego-il,naperville-central-high-school-naperville-il,45,11.22032887,20,4,8,2025,241,1,0,1,1,8.357142857,10.125,naperville-central-high-school-naperville-il_vs_oswego-high-school-oswego-il,0,IL
Football,8/29/2025 20:00,4,Varsity,game54da46b74,regular season,FL,providence-christian-school-dothan-al,arnold-high-school-panama-city-beach-fl,10,75.6226787,20,4,8,2025,241,1,0,1,1,3.307692308,6.4,arnold-high-school-panama-city-beach-fl_vs_providence-christian-school-dothan-al,0,FL
Football,8/29/2025 20:00,4,Varsity,gam2f54940a12,regular season,TX,rockwallheath-high-school-heath-tx,highland-park-high-school-dallas-tx,51,19.50055437,20,4,8,2025,241,1,0,1,1,22.875,4.666666667,highland-park-high-school-dallas-tx_vs_rockwallheath-high-school-heath-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam63cd7cc111,regular season,TN,rockvale-high-school-rockvale-tn,station-camp-high-school-gallatin-tn,10,40.05354123,20,4,8,2025,241,1,0,1,1,9.066666667,4.9,station-camp-high-school-gallatin-tn_vs_rockvale-high-school-rockvale-tn,0,TN
Football,8/29/2025 20:00,4,Varsity,gam756b77f8cb,regular season,IL,mascoutah-high-school-mascoutah-il,belleville-west-high-school-belleville-il,8,11.94498193,20,4,8,2025,241,1,0,1,1,2.666666667,5.181818182,belleville-west-high-school-belleville-il_vs_mascoutah-high-school-mascoutah-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gam65dda1704a,regular season,IL,washington-high-school-washington-il,notre-dame-high-school-niles-niles-il,23,124.0801376,20,4,8,2025,241,1,0,1,1,4.909090909,69,notre-dame-high-school-niles-niles-il_vs_washington-high-school-washington-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gam50a66d0cef,regular season,IL,sherrard-high-school-sherrard-il,rockridge-high-school-taylor-ridge-il,9,12.69581703,20,4,8,2025,241,1,0,1,1,9.142857143,4,rockridge-high-school-taylor-ridge-il_vs_sherrard-high-school-sherrard-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gam178b0e72dc,regular season,AL,pike-liberal-arts-school-troy-al,samson-high-school-samson-al,13,46.39845681,20,4,8,2025,241,1,0,1,1,2.727272727,7.75,samson-high-school-samson-al_vs_pike-liberal-arts-school-troy-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gamc4b34406dd,regular season,AL,south-lamar-high-school-millport-al,fayette-county-high-school-fayetteville-al,13,206.0806636,20,4,8,2025,241,1,0,1,1,11.31578947,3.9,fayette-county-high-school-fayetteville-al_vs_south-lamar-high-school-millport-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gam2b052e370f,regular season,TX,jersey-village-high-school-houston-tx,hastings-high-school-houston-tx,11,12.21095381,20,4,8,2025,241,1,0,1,1,3,3.5,hastings-high-school-houston-tx_vs_jersey-village-high-school-houston-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam31b42a84eb,regular season,IL,christian-brothers-college-high-school-st-louis-mo,sacred-heartgriffin-high-school-springfield-il,13,90.56445461,20,4,8,2025,241,1,0,1,1,18.85714286,,sacred-heartgriffin-high-school-springfield-il_vs_christian-brothers-college-high-school-st-louis-mo,0,IL
Football,8/29/2025 20:00,4,Varsity,gam3283a27406,regular season,TX,panhandle-high-school-panhandle-tx,clarendon-high-school-clarendon-tx,14,39.51396761,20,4,8,2025,241,1,0,1,1,3.785714286,8.25,clarendon-high-school-clarendon-tx_vs_panhandle-high-school-panhandle-tx,1,TX
Football,8/29/2025 20:00,4,Varsity,gama929215d20,regular season,AL,mountain-brook-high-school-mountain-brook-al,ah-parker-high-school-birmingham-al,13,6.97669818,20,4,8,2025,241,1,0,1,1,21.125,18.44,ah-parker-high-school-birmingham-al_vs_mountain-brook-high-school-mountain-brook-al,1,AL
Football,8/29/2025 20:00,4,Varsity,gamfee2f494a9,regular season,AL,escambia-county-high-school-atmore-al,monroe-county-high-school-monroeville-al,6,34.20072057,20,4,8,2025,241,1,0,1,1,6.833333333,5,monroe-county-high-school-monroeville-al_vs_escambia-county-high-school-atmore-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gama8ee07e902,regular season,TX,lake-belton-high-school-belton-tx,am-consolidated-college-station-tx,44,,20,4,8,2025,241,1,0,1,1,16.375,11.92307692,am-consolidated-college-station-tx_vs_lake-belton-high-school-belton-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam5b70d4e046,regular season,AL,charles-henderson-high-school-troy-al,highland-home-high-school-highland-home-al,12,23.85800334,20,4,8,2025,241,1,0,1,1,10.33333333,10.21052632,highland-home-high-school-highland-home-al_vs_charles-henderson-high-school-troy-al,0,AL
Football,8/29/2025 20:00,4,Varsity,gamc6de8a4947,regular season,TX,seminole-high-school-seminole-tx,west-plains-high-school-canyon-tx,25,,20,4,8,2025,241,1,0,1,1,5.833333333,,west-plains-high-school-canyon-tx_vs_seminole-high-school-seminole-tx,0,TX
Football,8/29/2025 20:00,4,Varsity,gam05a58a630e,regular season,IL,reedcuster-high-school-braidwood-il,el-pasogridley-high-school-el-paso-il,8,55.27440229,20,4,8,2025,241,1,0,1,1,6.214285714,4.333333333,el-pasogridley-high-school-el-paso-il_vs_reedcuster-high-school-braidwood-il,0,IL
Football,8/29/2025 20:00,4,Varsity,gama2e062f729,regular season,TN,macon-co-high-school-lafayette-tn,westmoreland-high-school-westmoreland-tn,9,15.19956705,20,4,8,2025,241,1,0,1,1,4.571428571,8.625,westmoreland-high-school-westmoreland-tn_vs_macon-co-high-school-lafayette-tn,1,TN
Football,8/29/2025 20:00,4,Varsity,gam629bd41d66,regular season,MN,wabashakellogg-high-school-wabasha-mn,aldenconger-high-school-alden-mn,9,90.9760987,20,4,8,2025,241,1,0,1,1,7.5,,aldenconger-high-school-alden-mn_vs_wabashakellogg-high-school-wabasha-mn,0,Other
Football,8/29/2025 20:00,4,Varsity,gam5a61815111,regular season,MS,hattiesburg-hs-hattiesburg-ms,petal-high-school-petal-ms,80,6.290506788,20,4,8,2025,241,1,0,1,1,11.23529412,10.38461538,petal-high-school-petal-ms_vs_hattiesburg-hs-hattiesburg-ms,0,Other
